URL,Etiology,Symptoms
https://www.orthobullets.com/hand/12104/high-pressure-injection-injuries,"Pathophysiology
mechanism of injury
injection force delievered from 3,000 to 10,000 PSI and up to 400 MPH
100 PSI is enough force to break the skin
pathophysiology
4 main components
initial injury
chemical irritation
inflammation
secondary infection
pathoanatomy
leads to dissection along planes of least resistance (along neurovascular bundles)
vascular occlusion may lead to local soft tissue necrosis","minimal or no pain at injection site
pain and paresthesias eventually occur"
https://www.orthobullets.com/basic-science/9085/rheumatoid-arthritis,"Pathophysiology
immunology
cell-mediated (
T cell-MHC type II
) immune response against soft tissues (early), cartilage (later), and bone (later)
rheumatoid factor
an IgM antibody against native IgG antibodies
immune complex is then deposited in end tissues like the kidney as part of the pathophysiology
mononuclear cells
are the primary cellular mediator of tissue destruction in RA
IL-1, TNF-alpha
are part of cascade that leads to joint damage
immune response thought be related to
infectious etiology or
HLA locus
pathoanatomy
cascade of events includes
antigen-antibody and antibody-antibody reactions
>
microvascular proliferation and obstruction
>
synovial pannus formation (histology shows
prominent intimal hyperplasia
)
>
joint subluxation, chondrocyte death/joint destruction, and deformity
>
tendon tenosynovitis and rupture
Genetics
associated with specific HLA loci (HLA-DR4 & HLA DW4)
~15% rate of concordance amongst monozygotic twins
Associated conditions
orthopaedic manifestations
see below
medical conditions & comorbidities
rheumatoid vasculitis
pericarditis
pulmonary disease
Felty's syndrome (RA with splenomegaly and leukopenia)
Still's disease (acute onset RA with fever, rash and splenomegaly)
Sjogren's syndrome (autoimmune condition affecting exocrine glands)
Decreased secretions from salivary and tear duct glands
Lymphoid tissue proliferation","insidious onset of
morning stiffness
and
polyarthropathy
usually affects hands and feet
DIP joint of hand is usually spared
may also affect knees, cervical spine, elbows, ankle and shoulder"
https://www.orthobullets.com/pediatrics/4130/cerebral-palsy--hip-conditions,"Cerebral Palsy General
Pathoanatomy
subluxation
strong tone in hip adductor and flexors lead to scissoring and predisposes to hip subluxation and dislocation
dislocation
dislocation is typically posterior and superior (>95%)
degeneration
in time, dysplastic and erosive changes in the cartilage of the femoral head can develop and lead to
pain","hip and/or groin pain
difficulty with sitting
difficulty with perineal care/hygiene"
https://www.orthobullets.com/pediatrics/4103/osteopetrosis,"Pathophysiology
pathoanatomy
osteoclast dysfunction
leads to dense bone and obliterated medullary canals
caused by osteoclast inability to acidify Howship's lacuna
due to defective
carbonic anhydrase II
or chloride channel dysfunction
leads to predisposition to fracture
lower extremity > upper extremity > axial skeleton
lifelong prevalence of fracture ~ 40-50%
Associated conditions
head
cranial nerve palsies
from overgrowth of skull foramina
optic n. > auditory n.  > trigeminal n. > facial n.
osteomyelitis
due to lack of marrow vascularity and impaired WBC function
caffey disease
infantile cortical hyperostosis affecting mandible in addition to clavicle, ribs, and scapulae
spine
lower lumbar pain
increased prevalence of spondylolysis
pelvis
coxa vara
commonly due to femoral neck fracture nonunion or repeated stress fractures
increased risk of degenerative joint arthritis
extremities
increased tendency for long bone fractures
often low energy
transverse
increased risk of delayed union and malunion
carpal tunnel syndrome",
https://www.orthobullets.com/knee-and-sports/3008/acl-tear,"Pathophysiology
pathoantomy
non-contact pivoting injury
tibia translates anteriorly while knee is in slight flexion and valgus
blow to the
lateral aspect of the knee
common activities are soccer, basketball, skiing, and football
pre-ponderance for females due to landing biomechanics and neuromuscular activation patterns (quadriceps dominant) play the biggest role
Associated conditions
m
eniscal tears
lateral meniscal tears in 54% of acute ACL tears, medial in chronic cases
PCL, LCL/PLC injuries
chronic ACL deficient knees associated with
chondral injuries
complex, unrepairable meniscal tears and bucket handle medial meniscus tears","generalized knee pain
feelings of instability preventing return to sport
difficulty weightbearing"
https://www.orthobullets.com/pediatrics/4026/tibial-shaft-fractures--pediatric,"Pathophysiology
mechanism of injury
adolescents
most commonly due to pedestrian vs vehicle (50%)
direct blow
toddlers
low energy twisting or falls
torsional forces result in a spiral or oblique fracture pattern or a ""toddler's fracture""
Associated conditions
orthopedic manifestations
30% are associated with a fibula fracture
second most common fractured bone following nonaccidental trauma","pain
bruising
limping or
refusal to bear weight"
https://www.orthobullets.com/shoulder-and-elbow/3075/total-shoulder-arthroplasty,,
https://www.orthobullets.com/pathology/8078/bone-infarct,"Mechanism
interruption of blood supply by intrinsic or extrinsic factors","usually asymptomatic
often found when imaging the extremities for other reasons"
https://www.orthobullets.com/foot-and-ankle/7025/plantar-fasciitis,"Pathophysiology
pathoanatomy
chronic overuse leads to microtears in the origin of the plantar fascia
repetitive trauma leads to recurrent inflammation and periostitis
abductor hallucis, flexor digitorum brevis, and quadratus plantae
share the origin on medial calcaneal tubercle and may be inflamed as well
Associated conditions
calcaneal apophysitis
gastrocnemius-soleus contracture
heel pain triad
plantar fasciitis
posterior tibial tendon dysfunction
tarsal tunnel syndrome
anatomic variations
femoral anteversion
pes cavus
pes planus","sharp heel pain
insidious onset of heel pain, often when first getting out of bed
may prefer to walk on toes initially
worse at the end of the day after prolonged standing
relieved by ambulation
common to have symptoms bilaterally"
https://www.orthobullets.com/foot-and-ankle/7018/freibergs-disease,"Pathophysiology
thought to be related to a disruption in the blood supply due to
microtrauma or osteonecrosis and stress overloading
leads to eventual collapse of 2nd MT head","forefoot pain, swelling and stiffness localized to head of the second MT
worse with weight bearing activities"
https://www.orthobullets.com/hand/6097/hypothenar-hammer-syndrome,"Pathophysiology
mechanism
single or
repetitive blunt impact
on hypothenar eminence leads to ulnar artery thrombosis or aneurysm
hook of hamate functions as an
anvil
, causing thrombosis
distal embolisation leads to ulceration, gangrene","pain
over hypothenar eminence and
ring
finger
may involve small, middle and index fingers
cold sensitivity
paresthesia"
https://www.orthobullets.com/spine/2054/juvenile-idiopathic-scoliosis,"Associated conditions
high incidence of neural axis abnormalities (18-25%)
syringomyelia
cyst or tubular cavity within spinal cord
can be seen in a scoliotic curve without rotation
can manifest as an asymmetric umbilicus reflex
Arnold-Chiari syndrome
cerebellar tonsil are elongated and protruding through the opening of the base of the skull and blocking CSF flow)
tethered cord
dysraphism
spinal cord tumor",
https://www.orthobullets.com/shoulder-and-elbow/3055/glenohumeral-internal-rotation-deficit-gird,"Pathophysiology
mechanism
caused by repetitive throwing
thought to occur during the late cocking and early acceleration phase
pathoanatomy
tightening of posterior capsule or posteroinferior capsule leads to translation of humeral head (
capsular constraint mechanism)
translation of humeral head is in the OPPOSITE direction from area of capsular tightening
posterior capsular tightness  leads to anterosuperior translation of humeral head in flexion
posterorinferior capsular tightness leads to
posterosuperior
translation of humeral head in ABER
anterior capsule is stretched
Associated conditions
glenohumeral instability
internal impingement
abutment of the greater tuberosity against the posterosuperior glenoid during abduction and external rotation leads to pinching of posterosuperior rotator cuff
articular-sided partial rotator cuff tears
tensile failure in excessive rotation
internal impingement
SLAP lesion
throwers with GIRD are 25% more likely to have a SLAP lesion
peel-back mechanism (biceps anchor and postero superior labrum peels back) during late cocking
because of posterosuperior translation of humeral head and change in biceps vector force posteriorly","vague shoulder pain
sometimes painless
may report a decrease in throwing performance"
https://www.orthobullets.com/basic-science/9083/hypophosphatasia,"Pathophysiology
low levels of alkaline phosphate result in decreased synthesis of inorganic phosphate necessary for bone matrix formation
osteoid that forms in the hypertrophic zone of the growth plate fails to mineralize
the zone of provisional calcification never forms and growth is inhibited
Genetics
inheritance pattern
autosomal recessive
caused by a mutation in the tissue-nonspecific isoenzyme of alkaline phosphatase (TNSALP)
Associated conditions
orthopaedic manifestations
similar to rickets
bow legs
short stature
non-orthopaedic manifestations
abnormal tooth formation
loss of teeth",
